Downloaded from wid.world on 17-07-2025 at 23:25:46
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0547
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0528
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0531
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.053
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0564
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.06
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0638
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0752
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0923
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.0758
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.0706
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0701
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0687
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0723
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0759
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0788
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.083
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0752
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.0813
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.0833
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.0894
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.0894
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.0939
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.0948
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.0993
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1013
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.108
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1051
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1094
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1073
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1088
Australia ;"sptinc_p99p100_z_AU
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1064
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.076
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0708
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0701
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0739
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0773
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0766
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0781
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0806
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0887
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.0948
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.0927
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0915
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0919
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0957
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0961
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0988
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1039
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1113
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1127
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1183
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1269
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1271
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1279
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1306
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1359
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1402
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1421
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1421
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1347
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1186
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1235
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1228
Canada ;"sptinc_p99p100_z_CA
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1162
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0639
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0544
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.052
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0532
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.06
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.056
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.053
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0653
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0657
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.0573
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.045
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0374
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0361
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0481
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0713
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0873
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0903
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1032
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1157
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1222
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1314
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1257
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1253
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1151
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1264
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1074
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1153
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1127
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1101
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.0884
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.0945
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.0907
Finland ;"sptinc_p99p100_z_FI
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0858
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0751
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0731
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0699
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0694
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0697
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0722
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0777
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0813
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0833
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.088
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.0886
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0898
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0865
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0861
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0906
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0922
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1016
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1061
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1112
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1098
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1124
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1141
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.11
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1114
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1165
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1147
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1112
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1181
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1205
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1034
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.11
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1122
France ;"sptinc_p99p100_z_FR
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1022
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0968
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0912
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0891
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0912
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0927
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0928
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0984
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1012
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1115
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.1145
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1131
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1004
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0952
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0909
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0866
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0867
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0941
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0991
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1067
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1044
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1017
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.0998
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.0981
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.0919
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1029
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1178
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.124
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1326
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1305
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1258
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1249
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1243
Germany ;"sptinc_p99p100_z_DE
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1223
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0883
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0868
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0894
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0905
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0877
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0865
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0858
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0857
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0856
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.0872
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.0886
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0924
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.095
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0932
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0958
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0989
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.095
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1045
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1179
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1175
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1253
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1162
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1179
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1214
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.121
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1301
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1326
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1181
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1008
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.0986
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.0985
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.0982
Ireland ;"sptinc_p99p100_z_IE
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0937
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0624
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0573
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0563
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0559
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.058
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0617
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0695
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0709
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0749
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.0765
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.076
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0767
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0768
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0794
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0822
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0882
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0904
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0919
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.0959
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.0935
Italy ;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.0992
